PTEN,count
"ZNF106>CCDC50,+",1
"PPP1R13B>ZNF106,+",1
"PSMC5>CSDE1,+",1
"ASAP1>CSDE1,+",1
"CCDC50>AHCTF1,+",1
"PNPLA8>AHCTF1,+",1
"NDUFA3>CLTA,+",1
"SHISA5>DNAJC7,+",1
"CCDC50>PNPLA8,-",1
"NFAT5>DNAJC7,+",1
"ZMYM4>SSR4,+",1
"GABPA>SSR4,-",1
"CCDC50>SSR4,-",1
"SMG1>SSR4,-",1
"NDUFA3>SHISA5,+",1
"TRIM56>SHISA5,+",1
"NFAT5>ITSN2,+",1
"NDUFA3>ITSN2,+",1
"NDUFA3>PNPLA8,+",1
"CDH5>PSMC5,+",1
"GABPA>DYNC1H1,+",1
"PAFAH1B1>DYNC1H1,+",1
"DNAJC7>FCHO2,+",1
"WSB1>PTEN,+",1
"MAP3K11>PTEN,+",1
"AAMP>CSRNP1,+",1
"GLUD1>CSRNP1,-",1
"NCK1>CSRNP1,-",1
"EIF4B>RPL15,+",1
"SERPINB6>VEGFB,+",1
"NFAT5>SPCS2,+",1
"FCHO2>PLEKHA1,+",1
"FCHO2>NOSIP,+",1
"DYNC1I2>RPS6KA2,+",1
"SERPINB6>RPS6KA2,+",1
"RPL15>NPM1,+",1
"DYNC1I2>HPCAL1,-",1
"MAPK1>HPCAL1,-",1
"OSBPL9>HPCAL1,-",1
"REV3L>HPCAL1,+",1
"SERPINB6>CREBRF,+",1
"NFAT5>CREBRF,+",1
"DYNC1I2>MRPS26,+",1
"AAMP>MRPS26,+",1
"RPS6KA2>MRPS26,+",1
"CBX6>EMD,+",1
"CPNE3>TAPBP,+",1
"PRDM2>USP1,+",1
"CRBN>PPP4R3A,+",1
"PTBP3>CAVIN2,+",1
"LRRFIP1>CRBN,+",1
"CPNE3>UBC,+",1
"MAGT1>MYCT1,+",1
"NRIP1>MYCT1,+",1
"TTC17>MYCT1,+",1
"PTBP3>ACTR2,-",1
"REV3L>ACTR2,+",1
"HNRNPC>ACTR2,+",1
"CAVIN2>WSB1,+",1
"PRDM2>WSB1,+",1
"HNRNPC>CAVIN2,+",1
"CPNE3>MBNL2,+",1
"MAGT1>KPNB1,+",1
"CRBN>KPNB1,+",1
"PRDM2>KPNB1,+",1
"RPS6KA2>CPNE3,+",1
"CFLAR>CPNE3,+",1
"PNN>ZBTB7A,+",1
"PRDM2>NRIP1,+",1
"MAGT1>FNBP1L,-",1
"NFAT5>PPP1CB,+",1
"PRDM2>PPP1CB,+",1
"PLEKHA1>EMD,+",1
"SMIM37>GLUD1,+",1
"PPP1CA>GLUD1,+",1
"OSBPL9>EIF4B,+",1
"DYNC1I2>SERPINB6,-",1
"CCPG1>DYNC1I2,+",1
"MAPK1>DYNC1I2,-",1
"SPCS2>MAPK1,+",1
"FCHO2>MAPK1,+",1
"SNX3>REV3L,+",1
"EIF4B>REV3L,+",1
"SPCS2>HTRA2,+",1
"CBX6>EIF4B,+",1
"SPCS2>EIF4B,+",1
"DYNC1I2>EIF4B,+",1
"SUZ12>CCPG1,+",1
"CPNE3>COX7A2L,-",1
"PLEKHA1>EGLN1,+",1
"FCHO2>EGLN1,+",1
"AAMP>PSMC5,+",1
"PPP1CA>PSMC5,+",1
"SNX3>TAPBP,+",1
"SPCS2>HIP1,+",1
"SUZ12>BPTF,+",1
"CBX6>NFAT5,+",1
"DYNC1I2>NFAT5,+",1
"SPCS2>CCPG1,+",1
"OSBPL9>SOX7,-",1
"RPS6KA2>PPP1CA,+",1
"HTRA2>CLTA,+",1
"NCK1>SPAG9,+",1
"SPCS2>SPAG9,+",1
"NFAT5>SPAG9,+",1
"SPCS2>ATG3,+",1
"FCHO2>ATG3,+",1
"DYNC1I2>ATG3,+",1
"DYNC1I2>SUZ12,+",1
"SERPINB6>SUZ12,+",1
"GLUD1>SMIM37,+",1
"SUZ12>CPNE3,+",1
"RPL15>CLTA,+",1
"CPNE3>SOX7,+",1
"RPS6KA2>ZBTB7A,+",1
"DPYSL3>ZBTB7A,+",1
"VEGFB>ZBTB7A,+",1
"HTRA2>RALA,+",1
"VEGFB>RALA,+",1
"NCK1>RALA,+",1
"AAMP>FBN1,+",1
"PPP1CA>FBN1,+",1
"SPCS2>FBN1,+",1
"CPNE3>FBN1,+",1
"FAM89B>DDX60,-",1
"MZT2A>MEF2A,-",1
"SPAG9>DDX60,+",1
"DYNC1I2>PTBP3,+",1
"RALA>ABI2,+",1
"ATF4>CDC37,+",1
"PPP4R2>GPATCH2L,-",1
"CYB5B>GPATCH2L,-",1
"ACTR10>GPATCH2L,-",1
"PTEN>CDH5,+",1
"PTMA>CBX3,+",1
"HSP90AB1>CBX3,+",1
"PPP4R3A>HIP1,+",1
"PLRG1>SMG1,-",1
"DYNC1I2>SMG1,+",1
"SERINC3>ACTR10,+",1
"CPNE3>NFAT5,+",1
"SMG1>CRBN,+",1
"SEM1>CRBN,+",1
"PLRG1>CRBN,+",1
"MRPS18B>CRBN,+",1
"REV3L>RHOA,+",1
"GHITM>HPCAL1,+",1
"ABI2>PTEN,+",1
"HMGB1>SET,+",1
"SEMA4C>SET,-",1
"TIMP3>C1orf115,+",1
"PLRG1>ABI2,-",1
"CDH5>PICALM,+",1
"CCDC50>REV3L,+",1
"REV3L>KPNB1,+",1
"HSP90AB1>SLK,+",1
"PPP4R3A>PURA,+",1
"GHITM>PURA,+",1
"MRPS18B>PURA,+",1
"CDH5>PURA,+",1
"RTN3>EGLN1,-",1
"CYB5B>PPP4R2,-",1
"REV3L>PPP4R3A,-",1
"PPP4R3A>KPNB1,+",1
"CCDC50>KPNB1,+",1
"GHITM>KPNB1,+",1
"PPP4R3A>REV3L,-",1
"PPP4R3A>ATF4,+",1
"SEM1>ATF4,+",1
"CBX3>ATF4,+",1
"PPP4R3A>ZFP36L1,-",1
"CDC37>ZFP36L1,-",1
"REV3L>ZFP36L1,-",1
"CCDC50>ZFP36L1,+",1
"ABI2>RALA,+",1
"CPNE3>SPOP,+",1
"PTBP3>SPOP,-",1
"CALM1>HMGB1,+",1
"MT-ND4>MT-ND3,+",1
"HMGB1>MTRNR2L12,+",1
"MT-ND3>MT-ND4,+",1
"TXNDC12>SHISA5,+",1
"HSP90AB1>SHISA5,+",1
"EGLN1>SHISA5,+",1
"SHISA5>ITGB1,+",1
"HNRNPD>ITGB1,+",1
"SEMA4C>NOSIP,+",1
"PBX2>NOSIP,+",1
"MAP3K2>HNRNPD,-",1
"HMGB1>HNRNPD,+",1
"PBX2>HNRNPD,+",1
"CLTC>ZMYM4,+",1
"CLTA>TXNDC12,+",1
"SELENOS>ZMYM4,+",1
"TIMP3>ZMYM4,+",1
"ZMYM4>PBX2,+",1
"NONO>PBX2,+",1
"SAP30BP>ABI2,+",1
"MXRA7>KANSL1,-",1
"HIPK2>KANSL1,+",1
"SHISA5>KANSL1,+",1
"TXNDC12>KANSL1,+",1
"CLTA>TMEM106B,+",1
"MORF4L1>CLTA,+",1
"NONO>MYADM,+",1
"MYADM>MTRNR2L12,-",1
"FRMD4B>CLTC,+",1
"TIMP3>FRMD4B,+",1
"MYADM>MXRA7,+",1
"TIMP3>PPP1R13B,+",1
"HMGB1>PPP1R13B,+",1
"MT-ND3>RPL13A,+",1
"HSP90AB1>RPL13A,+",1
"HMGB1>DUT,+",1
"SHISA5>DUT,-",1
"MT-ND4>MT-CO2,+",1
"TXNDC12>SPART,+",1
"TIMP3>SELENOS,-",1
"MT-ND3>MAP3K2,+",1
"HMGB1>SELENOS,+",1
"CALM1>SELENOS,+",1
"NONO>SAP30BP,+",1
"MORF4L1>SEMA4C,+",1
"SHISA5>PPP1CB,+",1
"NOSIP>PPP1CB,+",1
"CLTC>TACC1,+",1
"MT-ND4>MAP4,+",1
"SHISA5>MAP4,+",1
"MYADM>MAP4,+",1
"PPP4R3A>SLK,+",1
"CDC37>TACC1,+",1
"MEF2A>DDX60,-",1
"PPP4R3A>RBPMS,-",1
"SREK1>EIF5A,+",1
"ZMYM4>EIF5A,-",1
"SRM>EIF5A,+",1
"CD40>DPM3,+",1
"SPTAN1>PDLIM5,+",1
"ADCY4>SDHA,-",1
"LARP1>SDHA,+",1
"SRM>SDHA,-",1
"TXNDC12>SDHA,-",1
"SPTAN1>SDHA,-",1
"SREK1>CUTA,-",1
"SHISA5>CUTA,+",1
"DPM3>CUTA,+",1
"ZFAND6>MRPS7,+",1
"CUTA>AKAP9,-",1
"SHISA5>PHKB,-",1
"LARP1>PHKB,+",1
"TXNDC12>FRMD4B,+",1
"PHKB>BHLHE40,+",1
"TXNDC12>BHLHE40,-",1
"IFI16>BHLHE40,+",1
"ZMYM4>OSMR,+",1
"SRM>OSMR,-",1
"SHISA5>CD40,+",1
"SPTAN1>CD40,-",1
"IFI16>NEDD9,+",1
"SREK1>SRM,-",1
"PRKAA1>UBE2B,+",1
"SENP7>UBE2B,+",1
"CALM1>UBE2B,+",1
"TSPAN14>NFAT5,+",1
"TSPAN14>PTEN,+",1
"CBX6>SUPT16H,-",1
"SPTAN1>SUPT16H,+",1
"CD40>SUPT16H,+",1
"DUSP11>IER2,+",1
"ABI2>IER2,-",1
"ADCY4>DUSP11,-",1
"ZFAND6>NEDD9,+",1
"CBX6>DUSP11,+",1
"LARP1>DUSP11,+",1
"SRM>DUSP11,-",1
"TXNDC12>IFI16,+",1
"BHLHE40>IFI16,+",1
"SPTAN1>KHSRP,-",1
"SREK1>KHSRP,+",1
"SUPT16H>ADCY4,+",1
"TXNDC12>ADCY4,+",1
"MLLT6>NEDD9,+",1
"IFI16>OSMR,+",1
"PHKB>SHISA5,-",1
"LARP1>SHISA5,+",1
"PHKB>ZFAND6,+",1
"C19orf66>LYRM1,+",1
"TXNDC12>LYRM1,+",1
"LARP1>LYRM1,-",1
"PKP4>SMC4,+",1
"PABPN1>SOCS3,-",1
"DPM3>PABPN1,+",1
"IFI16>DYNC1H1,+",1
"PDLIM5>DYNC1H1,+",1
"ZMYM4>ITGA1,+",1
"CD40>CBX6,+",1
"EGLN1>ZFAND6,+",1
"PPP4R3A>NUCB2,+",1
"DYNC1I2>CLIC4,+",1
"SEM1>SNX3,+",1
"CDH5>SNX3,+",1
"ABI2>PLRG1,-",1
"ATF4>RAP1B,+",1
"HSP90AB1>CCDC50,+",1
"PLRG1>RTN3,+",1
"REV3L>MYH9,+",1
"ATF4>MYH9,-",1
"CPNE3>SEM1,-",1
"OSMR>EGLN1,-",1
"SPTAN1>PPP4R3A,+",1
"DUSP11>IMP3,+",1
"CBX6>C11orf96,-",1
"SRM>IMP3,+",1
"TXNDC12>IMP3,-",1
"MLLT6>IMP3,-",1
"XAF1>IMP3,-",1
"SPTAN1>IGFBP2,-",1
"ABI2>XAF1,+",1
"PHKB>PKP4,+",1
"PHKB>UPF2,-",1
"LARP1>UPF2,+",1
"MLLT6>UPF2,-",1
"REST>C11orf96,-",1
"SDHA>TXNDC12,-",1
"DUSP11>C11orf96,+",1
"ABI2>C11orf96,-",1
"LARP1>ZMYM4,+",1
"RCAN1>ZMYM4,+",1
"ZFAND6>ZMYM4,+",1
"ZMYM4>RCAN1,+",1
"DUSP11>LARP1,+",1
"ZMYM4>LARP1,+",1
"SRM>REST,-",1
"PKP4>COX8A,+",1
"TXNDC12>TMEM106B,+",1
"MT-ND3>TMEM106B,+",1
"CLTC>DYNC1H1,+",1
"DUT>DYNC1H1,+",1
"FGD6>TAP1,-",1
"PEPD>TAP1,+",1
"BRWD1>PHKB,+",1
"CFDP1>PHKB,+",1
"TRIO>PHKB,-",1
"IPO7>PHKB,+",1
"ADSS>PHKB,+",1
"SERTAD3>DR1,+",1
"TMEM109>DR1,+",1
"EDF1>BRWD1,-",1
"EIF4B>BRWD1,+",1
"GLUD1>ADSS,-",1
"EIF4B>ADSS,+",1
"DR1>TRIO,-",1
"MEF2A>TRIO,-",1
"NDUFAF3>MAP4,+",1
"EDF1>MAP4,+",1
"RPL23A>MEF2A,+",1
"IPO7>MEF2A,+",1
"CBX6>KANSL1,-",1
"CBX6>EAPP,+",1
"TRIO>EAPP,+",1
"ABI2>EAPP,+",1
"CFDP1>CAVIN2,+",1
"CBX6>CAVIN2,+",1
"NDUFAF3>CAVIN2,+",1
"ABI2>KIAA1551,+",1
"TRIO>SAR1A,-",1
"PRDM2>HOXB2,+",1
"RPL23A>HOXB2,+",1
"FGD6>HOXB2,+",1
"NDUFAF3>LMBR1L,-",1
"GLUD1>LMBR1L,+",1
"BRWD1>LMBR1L,+",1
"TAP1>LMBR1L,+",1
"CBX6>LMBR1L,-",1
"NDUFAF3>GLUD1,+",1
"TMEM109>NDUFAF3,+",1
"TMEM109>TCERG1,+",1
"BRWD1>EIF4B,+",1
"ADSS>EIF4B,+",1
"FGD6>PKP4,+",1
"TMEM109>PKP4,+",1
"KANSL1>PKP4,+",1
"CAVIN2>EDF1,+",1
"RPL23A>RPL35A,+",1
"RPLP2>RPL35A,+",1
"RPL23A>RPS6,+",1
"PRDM2>TCERG1,+",1
"PEPD>IPO7,+",1
"DYNC1H1>MAGI1,+",1
"KDELR1>DPYSL3,+",1
"TIMP3>NES,+",1
"ASAP2>KLHL5,+",1
"SNX3>KLHL5,+",1
"TIMP3>CDH5,+",1
"TIMP3>FAM208B,+",1
"INSR>FAM208B,+",1
"TIMP3>MBNL2,+",1
"PHACTR4>NEU1,+",1
"CBX6>TIMP3,+",1
"MORF4L1>HSD17B12,+",1
"SMG1>NES,+",1
"INSR>SLC3A2,+",1
"INSR>PPP4R2,+",1
"SMG1>ESAM,+",1
"PITPNC1>ESAM,+",1
"MXRA7>ESAM,+",1
"CBX6>ZFAND6,+",1
"ASAP2>WSB1,+",1
"TIMP3>WSB1,+",1
"SMG1>WSB1,+",1
"ESAM>MXRA7,+",1
"NOTCH4>PITPNC1,+",1
"ZFAND6>PITPNC1,+",1
"MORF4L1>KLHL5,+",1
"SNX3>PPP4R2,+",1
"TRIO>NFAT5,+",1
"SNX3>RBMS1,+",1
"ABI2>NFAT5,+",1
"RPL23A>PDLIM1,+",1
"TMEM109>PDLIM1,+",1
"ABI2>PDLIM1,+",1
"IPO7>DYNC1H1,+",1
"KANSL1>DYNC1H1,+",1
"TMEM109>ABI2,+",1
"ADSS>ABI2,+",1
"MOB4>PTEN,+",1
"NOTCH4>RBMS1,+",1
"TMEM88>RBMS1,+",1
"PHACTR4>MORF4L1,+",1
"SMG1>ERAP2,+",1
"ARF1>PPP1CC,+",1
"NEU1>PPP1CC,-",1
"CBX3>TMEM88,+",1
"NOTCH4>TMEM88,+",1
"MORF4L1>TMEM88,+",1
"SMG1>TMEM88,+",1
"ASAP2>NOTCH4,+",1
"PITPNC1>NOTCH4,+",1
"PHACTR4>NOTCH4,+",1
"PEPD>SAR1A,-",1
"EDF1>SAR1A,+",1
"KANSL1>KDELR1,+",1
"USP14>POLR2C,+",1
"MOB4>YBX3,+",1
"ZC3H13>YBX3,+",1
"ZC3H13>FZD4,+",1
"GPATCH2L>FZD4,-",1
"SLC3A2>RND3,+",1
"CD93>RND3,+",1
"ANXA5>CPNE3,+",1
"NFAT5>CPNE3,+",1
"HPCAL1>CPNE3,+",1
"SLC3A2>POLR2C,+",1
"ANXA5>POLR2C,+",1
"HPCAL1>ANXA5,+",1
"USP14>SLC3A2,-",1
"SMIM37>SLC3A2,+",1
"ZFAND5>SLC3A2,-",1
"CLU>CCDC68,+",1
"MOB4>FOXO1,+",1
"HPCAL1>FOXO1,+",1
"CD93>NFAT5,+",1
"SPAG9>TACC1,+",1
"GID8>WWC2,+",1
"CD93>WWC2,+",1
"NFAT5>YBX3,+",1
"USP14>ANXA5,+",1
"ZFAND5>BCAP29,+",1
"ZFAND5>RAD21,-",1
"TIMP3>DYNC1H1,+",1
"SEMA4C>DYNC1H1,+",1
"FRMD4B>NONO,+",1
"TIMP3>PTEN,+",1
"MOB4>CAPN2,+",1
"CCDC68>SELENOK,-",1
"ZFAND5>PPP1CB,-",1
"TMEM50B>MOB4,+",1
"NFAT5>MOB4,+",1
"ARGLU1>MOB4,+",1
"TACC1>RAD21,+",1
"ZFP91>ANXA5,+",1
"SPAG9>RAD21,+",1
"POLR2C>MIA3,-",1
"ACTR10>MIA3,+",1
"ZFAND5>MIA3,-",1
"NFAT5>MIA3,+",1
"GPATCH2L>HMGN3,+",1
"CD93>AHNAK,+",1
"SLC3A2>TMEM50B,+",1
"CD93>TMEM50B,+",1
"MOB4>TMEM50B,+",1
"DYNLL2>WWC2,+",1
"CD93>USP14,+",1
"MEF2A>KDELR1,+",1
"RPL23A>HLA-DMA,+",1
"RPL35A>RPLP2,+",1
"GLUD1>PEPD,+",1
"BRWD1>PEPD,-",1
"CBX6>PEPD,+",1
"SAR1A>PEPD,-",1
"PEPD>C1orf54,+",1
"ADSS>HLA-DMA,+",1
"BRWD1>HLA-DMA,-",1
"SAR1A>HLA-DMA,+",1
"LMBR1L>HLA-DMA,-",1
"RPL23A>CFDP1,+",1
"KDELR1>C9orf78,+",1
"GLUD1>RARRES3,+",1
"HOXB2>PRDM2,+",1
"ADSS>PRDM2,+",1
"CBX6>PRDM2,+",1
"LMBR1L>PRDM2,+",1
"FGD6>CBX6,-",1
"DR1>CBX6,+",1
"PEPD>CBX6,+",1
"CBX6>KDELR1,+",1
"FGD6>KDELR1,+",1
"RPL23A>RPLP2,+",1
"NDUFAF3>C9orf78,+",1
"DYNLL2>GPATCH2L,-",1
"HMGN3>SERTAD2,+",1
"CD93>ITSN2,+",1
"CPNE3>ARGLU1,+",1
"CPNE3>ACTR10,+",1
"FZD6>ZFAND5,+",1
"GPATCH2L>ZFAND5,+",1
"NFAT5>CD93,+",1
"DYNLL2>SPAG9,+",1
"TACC1>SPAG9,+",1
"CLTA>SERTAD2,+",1
"ANXA5>SERTAD2,+",1
"ZC3H13>SERTAD2,+",1
"HPCAL1>PTEN,+",1
"SPAG9>CLU,+",1
"DYNLL2>CLU,+",1
"FZD6>LRRFIP2,+",1
"FZD4>FZD6,-",1
"ZFP91>ZFP36L1,-",1
"ARGLU1>ZFP36L1,+",1
"ANXA5>ABI2,+",1
"TACC1>ADCY4,+",1
"GID8>PPP1R3B,-",1
"CD93>PPP1R3B,+",1
"NOB1>UBE2B,+",1
"OGA>UBE2B,+",1
"FMR1>TAPBP,+",1
"MAF1>C19orf24,+",1
"EGLN1>EP400,+",1
"HPCAL1>EP400,+",1
"MXRA7>EP400,+",1
"TRIM56>C19orf24,+",1
"HPCAL1>ZFAND6,+",1
"UPF2>PUM3,+",1
"PLP2>CREBRF,+",1
"CUTA>CREBRF,+",1
"UPF2>CREBRF,-",1
"ILF3>CREBRF,+",1
"TMEM50B>DST,+",1
"CUTA>CLTC,-",1
"CBX6>CLTC,+",1
"HSP90AB1>EIF4B,+",1
"MRPS18B>FEZ2,+",1
"CUTA>EGLN1,-",1
"ILF3>SRRM2,+",1
"UPF2>SRRM2,+",1
"MRPS18B>SRRM2,+",1
"SMIM30>PLP2,-",1
"MORF4L1>PLP2,-",1
"MRPS18B>PLP2,+",1
"FEZ2>CBX6,+",1
"CREBRF>SMIM30,+",1
"TXNDC12>CUTA,+",1
"TRIM56>CUTA,+",1
"TXNDC12>MORF4L1,+",1
"MXRA7>GLUD1,+",1
"RAN>GLUD1,+",1
"HNRNPD>GLUD1,+",1
"URI1>HNRNPUL1,+",1
"RPL27>SELENOW,+",1
"SCP2>DPYSL3,+",1
"UBE2E3>DPYSL3,+",1
"MXRA7>SERPINB6,+",1
"COPS9>SERPINB6,+",1
"TLN1>SERPINB6,+",1
"C19orf24>COPS9,+",1
"ZNF428>EIF1AX,+",1
"PLP2>COPS9,+",1
"SMIM30>ZNF326,+",1
"CUTA>ILF3,+",1
"ZNF428>EIF4G2,+",1
"EGLN1>UPF2,+",1
"ZNF326>AHNAK,+",1
"TXNDC12>AHNAK,+",1
"TRIM56>HSP90AB1,+",1
"ZNF428>HSP90AB1,+",1
"COPS9>HSP90AB1,+",1
"CUTA>CBX6,+",1
"ZNF428>TXNDC12,+",1
"COPS9>TXNDC12,+",1
"DAP>DICER1,+",1
"DNAJB11>MRPL33,+",1
"C19orf24>MRPL33,+",1
"MAF1>MRPL33,+",1
"MRPL33>WSB1,+",1
"SELENOW>WSB1,+",1
"PPA1>WSB1,+",1
"PIK3C2B>WSB1,+",1
"ORAI1>WSB1,+",1
"TCERG1>DICER1,-",1
"PTEN>DICER1,-",1
"PGRMC2>DICER1,+",1
"C19orf24>USP15,-",1
"ANXA5>DICER1,+",1
"MAF1>FAM107A,+",1
"SLC9A3R2>FAM107A,+",1
"PGRMC2>FAM107A,+",1
"PEPD>POLR2E,+",1
"NR4A1>EGR1,+",1
"SELENOW>EGR1,+",1
"KLF2>JUN,+",1
"SLC9A3R2>PLPP1,+",1
"TCERG1>DNAJB11,+",1
"UBE2H>USP15,+",1
"PPA1>USP15,-",1
"AHNAK>HECTD1,+",1
"FN1>UBE2H,+",1
"ILF3>MRPS18B,-",1
"MORF4L1>HMGN1,+",1
"EIF4G2>PDCD4,+",1
"MXRA7>ERG,+",1
"SMIM30>POLR2C,+",1
"ZNF428>POLR2C,+",1
"TXNDC12>POLR2C,+",1
"MXRA7>POLR2C,+",1
"PUM3>DPYSL3,+",1
"MXRA7>DPYSL3,+",1
"PPA1>RBM3,+",1
"SLC39A7>DAP,+",1
"C19orf24>RBM3,+",1
"FRMD4B>NR4A1,+",1
"KLF2>NR4A1,+",1
"PGRMC2>NR4A1,+",1
"PIK3C2B>LAP3,+",1
"SRP14>FN1,+",1
"PRKD3>PIK3C2B,+",1
"IL1R1>DAP,-",1
"RBM3>DAP,+",1
"PRKD3>DAP,+",1
"RILPL2>PRKAR2A,+",1
"DPYSL3>PRKAR2A,+",1
"MAGT1>PRKAR2A,+",1
"LIMS2>AK2,-",1
"PNN>HPCAL1,-",1
"JPX>HPCAL1,+",1
"MESD>GNL1,-",1
"ASAP1>EIF3H,+",1
"AAMP>ABI2,+",1
"LMBR1L>ABI2,+",1
"HPCAL1>ZFHX3,+",1
"GNL1>ZFHX3,+",1
"PIEZO1>TACC1,+",1
"PEPD>TACC1,+",1
"C14orf119>AK2,+",1
"ZFAND6>C14orf119,-",1
"GNL1>RUNX1T1,+",1
"EIF3H>PURA,+",1
"C14orf119>PURA,-",1
"DDX60>CNOT6L,+",1
"ASAP1>CNOT6L,-",1
"TAX1BP1>CNOT6L,+",1
"SNX3>PTEN,+",1
"RILPL2>SLC3A2,+",1
"HNRNPD>MT-ND4,+",1
"NOSIP>TMEM88,+",1
"TACC1>DCHS1,-",1
"DDX60>C14orf119,-",1
"SH3BGRL>ATP5F1C,+",1
"PPP4R2>RILPL2,+",1
"EIF3H>PIEZO1,+",1
"SNX3>NOL7,+",1
"TACC1>NOL7,+",1
"MESD>NOL7,+",1
"RILPL2>C11orf58,+",1
"HPCAL1>EIF4B,+",1
"DCHS1>CD40,+",1
"HPCAL1>CD40,+",1
"MESD>PEPD,+",1
"PGRMC2>PEPD,+",1
"PEPD>RILPL2,+",1
"PGRMC2>ARID5A,+",1
"AAMP>SOX18,+",1
"C14orf119>SOX18,-",1
"SNHG7>RAB18,+",1
"AAMP>RAB18,+",1
"PNN>LIMS2,-",1
"NOL7>LIMS2,+",1
"ERBIN>LIMS2,-",1
"TAX1BP1>LIMS2,+",1
"EIF3H>LIMS2,+",1
"HPCAL1>ARID5A,+",1
"C9orf78>RILPL2,-",1
"LMAN1>ATP5F1C,+",1
"MAGT1>CYB5B,+",1
"RILPL2>C9orf78,-",1
"TMEM88>LAMTOR2,+",1
"SCP2>JAM2,+",1
"RPS11>JAM2,+",1
"RILPL2>JAM2,+",1
"TMEM88>JAM2,+",1
"RPL27>RPL38,+",1
"URI1>MAGT1,+",1
"ESAM>URI1,+",1
"NRN1>RAN,+",1
"NRN1>C9orf78,+",1
"ARL4A>EGLN1,+",1
"DPYSL3>LAMTOR2,+",1
"LAMTOR2>SRRM2,+",1
"RILPL2>SRRM2,+",1
"RILPL2>MXRA7,+",1
"NRN1>FTH1,+",1
"RPL27>RPS11,+",1
"NDUFB1>ATP5PB,-",1
"URI1>ATP5PB,+",1
"RPS11>ATP5PB,+",1
"HNRNPD>CYB5B,+",1
"URI1>CYB5B,+",1
"HACD3>LAMTOR2,+",1
"MXRA7>NOSIP,+",1
"NOSIP>CLTA,+",1
"TMEM88>SH3BGRL,+",1
"NRN1>CLTA,+",1
"SLC3A2>CLTA,+",1
"RAN>LMAN1,+",1
"MT-ND4>ARL4A,+",1
"HNRNPD>ARL4A,+",1
"DPYSL3>MAP4K5,+",1
"RPL27>MAP4K5,+",1
"URI1>STOM,+",1
"ATP5F1C>SH3BGRL,+",1
"RAN>SH3BGRL,+",1
"SCP2>HACD3,+",1
"ESAM>TGFB1,+",1
"URI1>HACD3,+",1
"LAMTOR2>SERPINB6,+",1
"RPS11>CAT,+",1
"RPL27>NRN1,+",1
"CAT>NRN1,+",1
"GLUD1>UBE2E3,-",1
"HNRNPD>RPL27,+",1
"RPL27>COPS9,+",1
"RPS11>TGFB1,+",1
"MXRA7>TGFB1,+",1
"PRKD3>DNAJB11,+",1
"SLC39A7>C19orf24,+",1
"TSPAN14>TAPBP,+",1
"LAP3>C19orf24,+",1
"DYNC1H1>MXRA7,+",1
"ERBIN>MXRA7,+",1
"RPS29>MXRA7,+",1
"HNRNPD>ZFAND6,+",1
"HSPG2>NCKAP1,+",1
"HPCAL1>NCKAP1,+",1
"MXRA7>MCAM,+",1
"PER3>MCAM,+",1
"SETD5>CDH5,+",1
"HNRNPD>CSDE1,+",1
"CRBN>CSDE1,+",1
"ERBIN>GNAQ,+",1
"PRPF38B>MALAT1,+",1
"RPS29>MALAT1,+",1
"PSMC5>MALAT1,+",1
"PRPF38B>SNX3,+",1
"HSPG2>SPTBN1,+",1
"MXRA7>SPTBN1,+",1
"PRKAA1>SCP2,+",1
"CAVIN1>ETNK1,+",1
"RALA>PPP4R2,-",1
"TMEM165>PPP4R2,+",1
"PPP4R2>RHOA,+",1
"TMED2>SETD5,+",1
"SETD5>CREBBP,+",1
"SEPT10>CREBBP,+",1
"TMED2>IRF2BP2,+",1
"HSPG2>COL4A2,+",1
"TMED2>SUCLG1,+",1
"PRPF38B>SLC40A1,+",1
"HSPG2>SLC40A1,-",1
"SEPT10>SLC40A1,+",1
"SETD5>ZC3H13,+",1
"UBE2H>ZC3H13,+",1
"RPS29>ZC3H13,+",1
"MAGT1>ZC3H13,+",1
"PSMC5>IRF2BP2,+",1
"ZC3H13>TMEM230,+",1
"ERBIN>CREBBP,+",1
"SEPT10>HPCAL1,+",1
"PER3>HPCAL1,+",1
"HPCAL1>HMGB1,+",1
"PRPF38B>ERBIN,+",1
"HPCAL1>CRBN,+",1
"CREBBP>SPTAN1,+",1
"UBE2H>SPTAN1,+",1
"DYNC1H1>PRPF38B,+",1
"COL4A2>PRPF38B,+",1
"PSMC5>MORF4L1,+",1
"RBM7>CAVIN2,+",1
"PRKAA1>TSPAN4,+",1
"SLC3A2>TSPAN4,+",1
"CAVIN1>SORBS2,+",1
"RALA>PRKAA1,+",1
"VPS26A>FMR1,+",1
"TSPAN14>FMR1,+",1
"ARL2BP>FMR1,+",1
"RALA>PTMS,+",1
"FMR1>PTMS,+",1
"PRKAA1>TSPAN14,+",1
"SORBS2>TSPAN14,-",1
"ARL2BP>SPAG9,+",1
"PPP4R2>PRDM2,+",1
"DDX5>SORBS2,+",1
"VPS26A>PRKAA1,+",1
"EGLN1>DDX5,+",1
"TSPAN14>CCND3,+",1
"SENP7>RALA,+",1
"PTMS>RALA,+",1
"DDX5>EIF3D,+",1
"PTMS>EIF3D,+",1
"RALA>MAML2,+",1
"CALM1>PPP1CC,+",1
"PRKAA1>PPP1CC,+",1
"ARL2BP>PPP1CC,+",1
"RHOA>PRKAA1,-",1
