ERG,count
"C19orf70>SLTM,+",1
"CTNND1>MALAT1,+",1
"CALD1>MALAT1,+",1
"MVB12A>HIGD2A,+",1
"POLR2C>HIGD2A,+",1
"RPLP0>RPS28,+",1
"CALD1>CRIM1,+",1
"HIGD2A>POLR2C,+",1
"RSF1>CDC37,+",1
"ZNF721>CSNK2B,-",1
"ECHS1>GNL3,+",1
"AP1S1>GNL3,+",1
"CLIC1>GNL3,+",1
"SF3B6>GNL3,-",1
"BCL3>GNL3,+",1
"GPRC5B>RAMP2,+",1
"SIVA1>S100A11,+",1
"CLIC1>PDK4,+",1
"RAMP2>AP1S1,+",1
"TXNDC17>CSNK2B,+",1
"TCOF1>SUPT4H1,-",1
"RPL7A>CSNK2B,+",1
"SIVA1>CSNK2B,+",1
"SUPT4H1>ZNF721,-",1
"RIF1>HNRNPA3,+",1
"RPL7A>HNRNPA3,+",1
"TXNDC17>RIF1,-",1
"CLPTM1>RIF1,-",1
"TRIP11>RIF1,+",1
"TXNDC17>LMCD1,+",1
"RAMP2>SUPT4H1,+",1
"CLIC1>SAP18,+",1
"RBM7>POLR2C,+",1
"MVB12A>ARPC1A,+",1
"ZNF22>CALD1,+",1
"SLTM>DDX5,+",1
"CYHR1>DDX5,+",1
"RPLP0>MFNG,+",1
"C19orf70>CLPTM1,+",1
"CRIM1>LONP2,+",1
"RPLP0>LONP2,+",1
"SLTM>DPYSL3,-",1
"HIGD2A>ZNF791,+",1
"COX4I1>UQCRB,+",1
"PSMD8>SAP18,+",1
"RPL7A>NOP53,+",1
"RSF1>PSMD8,-",1
"ARFGAP3>PSMD8,+",1
"RAMP2>SIVA1,+",1
"RAMP2>BCL3,+",1
"CLIC1>BCL3,+",1
"TCOF1>SNRPF,-",1
"GPRC5B>SNRPF,+",1
"RPL7A>SNRPF,+",1
"KANSL1>PAM,+",1
"CLDN5>RAPGEF5,+",1
"MECOM>NPR3,+",1
"ARPC1A>SERBP1,+",1
"SNHG7>WTAP,+",1
"PDLIM5>WTAP,+",1
"BNIP3L>FAM171A1,+",1
"WTAP>FAM171A1,+",1
"GHITM>FAM171A1,+",1
"SMARCC2>ARPC1A,+",1
"TSHZ2>ARPC1A,+",1
"NFIA>SPCS3,+",1
"DCAF5>SERBP1,-",1
"SNHG7>SERBP1,+",1
"FAM200B>WTAP,-",1
"KANSL1>PTPRA,+",1
"SNRPC>PTPRA,+",1
"TSHZ2>PTPRA,+",1
"EFCAB14>TUBA1B,-",1
"ADGRL4>TUBA1B,+",1
"MYL12B>NFIA,+",1
"CELF1>MTPN,+",1
"PDLIM5>MTPN,+",1
"SMARCC2>MTPN,+",1
"BNIP3L>WTAP,-",1
"ATP6V0E1>WTAP,+",1
"MTPN>ZKSCAN1,-",1
"CDA>ESAM,+",1
"CXorf36>PSMB5,+",1
"ITSN2>TPR,+",1
"PHACTR4>TPR,+",1
"CXorf36>TPR,+",1
"PAFAH1B1>TPR,+",1
"DDX17>CDC37,+",1
"TPR>CDC37,+",1
"MYL12A>CXorf36,+",1
"CALD1>CXorf36,+",1
"HERC2>SMARCA2,+",1
"EFCAB14>DOCK1,+",1
"TMEM109>HLA-C,+",1
"HERC2>HLA-C,+",1
"PSMB5>RTF1,+",1
"BIRC6>RTF1,+",1
"BIRC6>NASP,+",1
"MALAT1>NASP,+",1
"CALD1>ERG,+",1
"SZRD1>DOCK1,+",1
"ZNF22>DOCK1,+",1
"IFITM2>SZRD1,+",1
"ARPC1A>ZKSCAN1,+",1
"ABCD4>RDH11,+",1
"DCAF5>KANSL1,+",1
"SZRD1>PKP4,+",1
"KANSL1>PKP4,+",1
"DOCK1>PKP4,-",1
"SMARCC2>PKP4,+",1
"IFITM2>ATP6V0E1,+",1
"BNIP3L>PDLIM5,+",1
"PTPRA>HOXD8,+",1
"IFITM2>HOXD8,+",1
"RPS28>EEF2,+",1
"DCAF5>PSMB5,+",1
"BNIP3L>NIPBL,+",1
"CELF1>ZNF22,+",1
"NIPBL>ZNF22,+",1
"YWHAB>MT-ND3,+",1
"LSM8>MT-ND3,+",1
"NEDD8>MT-ND3,+",1
"NEDD8>DYNC1H1,+",1
"DYNC1H1>YWHAB,+",1
"KLC1>COPS6,+",1
"ATP6V0E1>COPS6,+",1
"WTAP>NIPBL,+",1
"HLA-C>ADGRL4,+",1
"SMARCC2>RPL8,+",1
"WTAP>FAM200B,-",1
"DOCK1>SNRPC,+",1
"BNIP3L>SNRPC,+",1
"SMARCC2>CAVIN1,+",1
"ARPC1A>EFCAB14,+",1
"PSMB5>ARRDC3,+",1
"BNIP3L>IFITM2,-",1
"HLA-C>IFITM2,+",1
"EFCAB14>PLEKHA3,+",1
"HLA-C>TSHZ2,-",1
"ARPC1A>FAM200B,+",1
"SNRPC>ADGRL4,+",1
"KANSL1>FAM200B,+",1
"ZNF22>FAM200B,+",1
"PTPRA>BNIP3L,-",1
"WTAP>SNHG7,+",1
"ARPC1A>SNHG7,+",1
"SMARCC2>DDX46,+",1
"ARPC1A>DDX46,+",1
"DOCK1>DDX46,+",1
"ARPC1A>ADGRL4,+",1
"PSMA7>RDH11,+",1
"PPP1R13B>RDH11,+",1
"NEDD8>SF3B6,+",1
"RBMX>TAX1BP1,+",1
"SPPL2A>MXRA7,+",1
"GHITM>CFAP20,+",1
"PSMA3-AS1>NASP,+",1
"GHITM>NASP,+",1
"SNRNP70>NASP,+",1
"SZRD1>RBMX,+",1
"IL33>PSMA3-AS1,+",1
"SNRNP70>PSMA3-AS1,+",1
"RBMX>PSMA3-AS1,+",1
"PRRC2C>WTAP,+",1
"TACC1>CDC37,+",1
"PRRC2C>MPLKIP,+",1
"SZRD1>SON,+",1
"SPPL2A>ERICH1,+",1
"PSMA3-AS1>MYO9A,+",1
"PRRC2C>MYO9A,+",1
"NASP>VAPA,+",1
"RTF2>VAPA,+",1
"FAM172A>VAPA,+",1
"RBMX>GHITM,+",1
"GHITM>MXRA7,+",1
"SNRNP70>CCDC50,+",1
"WAC>EIF4B,+",1
"SEM1>ERG,+",1
"SUN2>LYSMD2,+",1
"SUN2>TPR,+",1
"COPS2>RILPL2,+",1
"EFCAB14>TTC1,+",1
"COPRS>TTC1,+",1
"RPS16>TTC1,+",1
"BZW1>TTC1,+",1
"COPS2>KANSL1,+",1
"ARF1>KANSL1,+",1
"MT-CYB>MT-CO2,+",1
"MT-CYB>CCDC50,+",1
"GHITM>FAM172A,-",1
"ERICH1>FAM172A,+",1
"PRRC2C>WAC,+",1
"PRKD3>WAC,+",1
"MBNL1>TPR,+",1
"PRKD3>TMEM14C,+",1
"SZRD1>G3BP1,+",1
"RTF2>G3BP1,+",1
"MT-CYB>G3BP1,+",1
"CDC37>EIF4B,+",1
"RTF2>PRRC2C,-",1
"ABCD4>ZKSCAN1,+",1
"CDC37>CPNE3,+",1
"PHACTR4>MKLN1,+",1
"ZKSCAN1>TRIM44,+",1
"TMEM109>CCDC50,+",1
"PHACTR4>EIF4B,+",1
"CDA>EIF4B,+",1
"BIRC6>EIF4B,+",1
"DDX17>MALAT1,+",1
"CDC37>MALAT1,+",1
"ABCD4>UBR4,+",1
"PDCL>CALCOCO1,+",1
"MLKL>ABCD4,+",1
"ESAM>CALCOCO1,+",1
"DDX17>CALCOCO1,+",1
"CDA>CALCOCO1,+",1
"MYL12A>RPSA,+",1
"ZKSCAN1>KTN1,+",1
"PPP1R13B>ZKSCAN1,+",1
"MLKL>ZKSCAN1,+",1
"PHACTR4>ZKSCAN1,+",1
"HERC2>ZKSCAN1,+",1
"CPNE3>CDA,-",1
"BIRC6>LPP,+",1
"MPLKIP>BORCS7,+",1
"B2M>MGP,+",1
"ERICH1>BORCS7,+",1
"PRKD3>BORCS7,+",1
"RILPL2>PCMTD1,+",1
"PRKD3>PCMTD1,+",1
"SON>PCMTD1,+",1
"MXRA7>PCMTD1,+",1
"WTAP>MALAT1,+",1
"SZRD1>SNHG7,+",1
"RTF2>DDX17,+",1
"WAC>MGP,-",1
"CALD1>DDX17,+",1
"SNRNP70>MGP,+",1
"GHITM>SPPL2A,+",1
"PRRC2C>SPPL2A,+",1
"SZRD1>ERG,+",1
"CALD1>DYNC1H1,+",1
"ABCD4>MLKL,+",1
"PSMB5>MYL12A,+",1
"ABCD4>PDCL,+",1
"KNOP1>PDCL,+",1
"DDX5>COPS6,+",1
"FGD5>NIPBL,+",1
"A2M>PCMTD1,+",1
"TTC37>ECHS1,+",1
"CLEC1A>PRKAR2A,+",1
"ANXA7>SON,+",1
"SON>NDUFB7,+",1
"STK25>NDUFB7,+",1
"HNRNPUL1>SPPL2A,+",1
"SF3B6>SPPL2A,+",1
"RPS26>RPLP0,+",1
"RPLP0>RPL30,+",1
"ANXA7>GPR108,+",1
"RPS26>ECHS1,+",1
"EIF3M>PRKAR2A,+",1
"HSP90AB1>RSRC2,+",1
"SPPL2A>RSRC2,+",1
"RPS26>RSRC2,+",1
"ANXA7>EIF4B,+",1
"ZNF706>EIF4B,+",1
"HSP90AB1>STK25,+",1
"EEF2>TTC37,+",1
"ANXA7>TTC37,+",1
"HLA-DRA>TTC37,-",1
"HNRNPUL1>PRKAR2A,+",1
"HLA-DRA>HLA-DPA1,+",1
"EID1>RPS26,+",1
"TBL1XR1>MFGE8,+",1
"COX7B>MYL12A,+",1
"TXNDC9>MYL12A,+",1
"RPL27>MYL12A,+",1
"RNF115>MT-ND3,+",1
"RNF115>DERA,+",1
"MED13>DERA,-",1
"PQLC1>CTSC,+",1
"MT-ND3>EEF2,+",1
"MED13>MFGE8,+",1
"KDM2A>ELF2,+",1
"ZNF706>HSP90AB1,+",1
"RBMX>COX7B,+",1
"CACYBP>COX7B,+",1
"ADGRL4>COX7B,+",1
"ADGRL4>ERG,+",1
"ZNF706>TCF25,+",1
"RPL27>SF3B6,+",1
"STK25>HSP90AB1,+",1
"ANXA7>HSP90AB1,+",1
"C19orf70>HSP90AB1,+",1
"NFIC>TTC37,+",1
"RPLP0>RPS26,+",1
"CCT6A>ADGRL4,+",1
"RPS26>SERBP1,+",1
"PSMA3>CST3,+",1
"RPLP0>EEF2,+",1
"PSMA3>SMAD1,+",1
"PRKAR2A>SMAD1,+",1
"EID1>SMAD1,+",1
"HLA-DRA>STRAP,+",1
"HNRNPUL1>STRAP,+",1
"NFIC>PSMB3,+",1
"RPS26>PSMB3,+",1
"SON>UFC1,+",1
"RPL27>NFIC,+",1
"EIF3M>UFC1,+",1
"EID1>UFC1,+",1
"EID1>C19orf70,+",1
"RPL27>EIF3M,+",1
"FCHSD2>EIF3M,+",1
"NFIC>EIF3M,+",1
"SON>ERG,+",1
"CD46>PCMTD1,+",1
"BAD>PCMTD1,+",1
"C19orf70>NFIC,+",1
"TTC37>NFIC,+",1
"ANXA7>CCDC69,+",1
"ATOX1>FCHSD2,+",1
"STK25>CCDC69,+",1
"ANXA7>ZNF22,+",1
"RSRC2>CLEC1A,-",1
"ZNF22>CLEC1A,+",1
"ANXA7>CLEC1A,+",1
"PRKAR2A>CLEC1A,+",1
"HSP90AB1>RPL27,+",1
"RPLP0>RPL27,+",1
"RPS26>RPS13,+",1
"NFIC>FCHSD2,+",1
"PRKAR2A>PSMB5,-",1
"HSP90AB1>EID1,+",1
"ANXA7>EID1,+",1
"RPL27>EID1,+",1
"ZNF22>PSMA3,+",1
"HLA-DRA>PSMA3,+",1
"ANXA5>PSMA3,+",1
"HLA-DPA1>HLA-DRA,+",1
"SPPL2A>ANXA7,+",1
"STK25>GLRX5,+",1
"BAZ1B>ADGRL4,-",1
"RALGDS>ADGRL4,+",1
"DYNC1H1>TCF25,+",1
"FGD5>DDX5,+",1
"LSM8>EI24,+",1
"TRIP11>EI24,+",1
"DDX5>EI24,+",1
"LSM8>NEDD8,+",1
"COPS6>ATP6V0E1,+",1
"TPR>ATP6V0E1,+",1
"CNDP2>ZBTB38,+",1
"COPA>ZBTB38,+",1
"NEDD8>TNS2,+",1
"TCF25>DDX5,+",1
"TMEM165>SON,+",1
"RNF181>HIGD2A,+",1
"ATP6V0E1>NDUFC2,+",1
"YWHAB>NDUFC2,+",1
"CNDP2>NDUFC2,+",1
"LSM8>COPA,+",1
"NEDD8>COPA,+",1
"TMEM165>COPA,+",1
"KAT6B>FGD5,+",1
"DDX5>POLR2C,-",1
"HIGD2A>ADD1,+",1
"COPA>SON,+",1
"NCOA1>TRIP11,+",1
"DYNC1H1>PCMTD1,+",1
"DDX5>TCF25,+",1
"TMEM165>KAT6B,+",1
"HIGD2A>TRIM56,+",1
"TPR>TRIM56,+",1
"SON>TRIM56,+",1
"KAT6B>RPS28,+",1
"EEF2>HNRNPUL1,+",1
"TNS2>PCMTD1,+",1
"KAT6B>PCMTD1,-",1
"DDX5>RNF181,+",1
"COPS6>SON,+",1
"HIGD2A>RNF181,+",1
"RNF181>EIF4H,+",1
"COPA>KLC1,+",1
"EEF2>LSM8,+",1
"SNRPD2>LSM8,+",1
"COPA>LSM8,+",1
"EEF2>RPSA,+",1
"ZBTB38>RPSA,+",1
"COPA>TMEM165,+",1
"YWHAB>POLR2C,+",1
"NEDD8>TRIP11,+",1
"TXNDC9>KDM2A,+",1
"MED13>TSR3,+",1
"LIMCH1>RBMX,+",1
"ADGRL4>SCAND1,+",1
"PQLC1>SCAND1,+",1
"DERA>IPO11,+",1
"RBMX>IPO11,+",1
"LIMCH1>IPO11,+",1
"TBL1XR1>IPO11,+",1
"CHMP5>IPO11,+",1
"RALGDS>TSR3,+",1
"PQLC1>TPR,+",1
"CCT6A>CD74,+",1
"RILPL2>CACYBP,-",1
"DCAF5>CACYBP,+",1
"ERG>CACYBP,+",1
"BAZ1B>CACYBP,-",1
"PQLC1>CACYBP,+",1
"RALGDS>MED13,+",1
"DERA>MED13,-",1
"ATP5MG>MED13,+",1
"DERA>KDM2A,+",1
"MT-ND3>CD74,+",1
"RBMX>TCF25,+",1
"MYL12B>PSMB5,+",1
"NACA>NME1,+",1
"RNF181>TACC1,+",1
"COPS6>RND3,+",1
"TRIP11>PICALM,+",1
"TCF25>IL33,+",1
"COPA>IL33,+",1
"HIGD2A>TPR,+",1
"DDX5>TPR,+",1
"PICALM>ERG,+",1
"RNF115>NME1,+",1
"DERA>PFDN5,+",1
"TBL1XR1>DCAF5,+",1
"KDM2A>BAZ1B,+",1
"MT-ND3>BAZ1B,+",1
"PQLC1>TXNDC9,+",1
"MED13>RALGDS,+",1
"CHMP5>CFLAR,+",1
"JMJD1C>CFLAR,+",1
"ADGRL4>CFLAR,+",1
"RALGDS>DCAF5,-",1
"DERA>DCAF5,-",1
"CCND3>OS9,+",1
